image_id,latitude,longitude,scene_label,elements_present,road_condition,traffic_objects,general_objects,unlabeled,flat-road,flat-sidewalk,flat-crosswalk,flat-cyclinglane,flat-parkingdriveway,flat-railtrack,flat-curb,human-person,human-rider,vehicle-car,vehicle-truck,vehicle-bus,vehicle-tramtrain,vehicle-motorcycle,vehicle-bicycle,vehicle-caravan,vehicle-cartrailer,construction-building,construction-door,construction-wall,construction-fenceguardrail,construction-bridge,construction-tunnel,construction-stairs,object-pole,object-trafficsign,object-trafficlight,nature-vegetation,nature-terrain,sky,void-ground,void-dynamic,void-static,void-unclear
1606814806774444,14.57502,121.039343,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-bicycle', 'construction-building', 'construction-door', 'construction-wall', 'construction-fenceguardrail', 'construction-stairs', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-dynamic', 'void-static']",bad,"['buses', 'motorcycles']","['car', 'person', 'truck', 'motorcycle', 'potted plant']",0.0,0.09893798828125,0.30926513671875,6.103515625e-05,0.0128173828125,0.00054931640625,0.0,0.00164794921875,0.00732421875,0.00048828125,0.017578125,0.0,0.0,0.0,0.0,0.0216064453125,0.0,0.0,0.2061767578125,0.000244140625,0.0030517578125,0.01678466796875,0.0,0.0,0.0135498046875,0.0069580078125,0.0003662109375,0.0,0.105224609375,0.0,0.166259765625,0.0,0.0013427734375,0.009765625,0.0
1610120916416833,14.575095,121.039506,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-curb', 'human-rider', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-door', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'person', 'potted plant', 'motorcycle']",0.0,0.08648681640625,0.07354736328125,0.0023193359375,0.00091552734375,0.0,0.0,0.003173828125,0.0,0.000244140625,0.0059814453125,0.0,0.0,0.0,0.04119873046875,0.0023193359375,0.0,0.0,0.15771484375,0.001708984375,0.01263427734375,0.10760498046875,0.0,0.0,0.0,0.00103759765625,0.0,0.0,0.26690673828125,0.0,0.228271484375,0.00030517578125,0.0015869140625,0.00604248046875,0.0
1406850226649236,14.573073,121.043921,alley,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-parkingdriveway', 'human-rider', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-ground', 'void-static']",bad,['vehicles'],"['car', 'person', 'truck', 'motorcycle', 'umbrella']",0.0,0.0675048828125,0.06732177734375,0.0023193359375,0.0,0.01641845703125,0.0,0.0,0.0,0.00494384765625,0.08648681640625,0.0,0.0,0.0,0.00555419921875,0.00390625,0.0,0.0,0.27984619140625,0.0,0.0179443359375,0.00537109375,0.0,0.0,0.0,0.0084228515625,0.0001220703125,0.0,0.203125,0.0,0.21990966796875,0.000732421875,0.0,0.01007080078125,0.0
3424970087649563,14.577139,121.039252,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-truck', 'vehicle-motorcycle', 'vehicle-caravan', 'vehicle-cartrailer', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'nature-terrain', 'sky', 'void-ground', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'person', 'motorcycle']",0.0,0.02972412109375,0.061767578125,0.00250244140625,0.0224609375,0.0196533203125,0.0,0.008544921875,0.00994873046875,0.0035400390625,0.09185791015625,0.0093994140625,0.0,0.0,0.00018310546875,0.0,0.0006103515625,0.00128173828125,0.160400390625,0.0,0.0478515625,0.06488037109375,0.0,0.0,0.0,0.00311279296875,0.000244140625,0.0,0.24761962890625,0.0008544921875,0.2083740234375,6.103515625e-05,0.0,0.005126953125,0.0
1920177961746803,14.584462,121.049794,street,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-bus', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'nature-terrain', 'sky', 'void-static']",bad,"['vehicles', 'motorcycles', 'crosswalks']","['car', 'backpack', 'bicycle', 'person', 'truck', 'motorcycle', 'bus']",0.0,0.19293212890625,0.013916015625,0.0020751953125,0.056396484375,0.008544921875,0.0,0.00140380859375,6.103515625e-05,0.00384521484375,0.017578125,0.0,0.00970458984375,0.0,0.0,0.0010986328125,0.0,0.0,0.2496337890625,0.0,0.00018310546875,0.04412841796875,0.0,0.0,0.0,0.00762939453125,6.103515625e-05,0.0,0.23748779296875,0.0040283203125,0.140869140625,0.0,0.0,0.0084228515625,0.0
1508846039988327,14.580919,121.04989,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-bus', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,"['vehicles', 'buses']","['car', 'traffic light', 'bicycle', 'truck', 'motorcycle', 'bus']",0.0,0.20013427734375,0.04217529296875,0.00762939453125,0.00091552734375,0.0,0.0,0.00146484375,0.00177001953125,0.00787353515625,0.0035400390625,0.0,0.00787353515625,0.0,0.0064697265625,6.103515625e-05,0.0,0.0,0.171142578125,0.0,0.0054931640625,0.01312255859375,0.0,0.0,0.0,0.0054931640625,0.000244140625,0.0,0.307373046875,0.0,0.1990966796875,0.00128173828125,0.00469970703125,0.01214599609375,0.0
1778492939312801,14.574426,121.039839,alley,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'human-person', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'person', 'motorcycle', 'potted plant', 'umbrella']",0.0,0.05682373046875,0.1004638671875,0.0067138671875,0.00067138671875,0.00177001953125,0.0,0.0,0.04541015625,0.0,0.06689453125,0.0,0.0,0.0,0.00439453125,0.00274658203125,0.0,0.0,0.44683837890625,0.0,0.002685546875,0.0008544921875,0.0,0.0,0.0,0.00250244140625,0.000244140625,0.0,0.02972412109375,0.0,0.21728515625,0.0003662109375,0.00177001953125,0.0118408203125,0.0
1520065438923768,14.579587,121.035735,driveway,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'vehicle-car', 'vehicle-bicycle', 'vehicle-caravan', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,['vehicles'],"['car', 'truck']",0.0,0.04998779296875,0.005126953125,0.00030517578125,0.0,0.0596923828125,0.0,0.00177001953125,0.0068359375,0.0,0.388671875,0.0,0.0,0.0,0.0,0.00164794921875,0.0018310546875,0.0,0.32965087890625,0.0,0.01348876953125,0.01171875,0.0,0.0,0.0,0.00030517578125,0.0006103515625,0.0,0.04644775390625,0.0,0.0208740234375,0.03521728515625,0.00592041015625,0.0198974609375,0.0
1630274284413049,14.572367,121.043371,alley,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-curb', 'human-rider', 'vehicle-car', 'vehicle-bicycle', 'construction-building', 'construction-door', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'nature-terrain', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,['crosswalks'],"['car', 'truck', 'potted plant', 'person']",0.0,0.04327392578125,0.15533447265625,0.01544189453125,0.0018310546875,0.0,0.0,0.008056640625,0.0,0.00048828125,0.0067138671875,0.0,0.0,0.0,0.0,0.00146484375,0.0,0.0,0.36822509765625,0.00213623046875,0.002197265625,0.0496826171875,0.0,0.0,0.0,0.01800537109375,0.0,0.0,0.0982666015625,0.000732421875,0.18621826171875,6.103515625e-05,0.0277099609375,0.01416015625,0.0
1613074199548102,14.575815,121.036087,highway,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-bus', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'nature-terrain', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'person', 'truck', 'motorcycle', 'bus']",0.0,0.03076171875,0.09698486328125,0.01080322265625,0.003662109375,0.02838134765625,0.0,0.0059814453125,0.0018310546875,0.007080078125,0.055908203125,0.0,0.000244140625,0.0,0.0,0.0045166015625,0.0,0.0,0.25689697265625,0.0,0.02984619140625,0.03326416015625,0.0,0.0,0.0,0.00164794921875,6.103515625e-05,0.0,0.109130859375,0.0035400390625,0.29150390625,0.0003662109375,0.00103759765625,0.02655029296875,0.0
1466462400962717,14.571972,121.032969,alley,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-curb', 'human-person', 'vehicle-car', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-dynamic', 'void-static']",bad,[],['person'],0.0,0.06201171875,0.06585693359375,0.0076904296875,0.0,0.0,0.0,0.00018310546875,0.000244140625,0.0,0.00128173828125,0.0,0.0,0.0,0.0,0.01171875,0.0,0.0,0.30316162109375,0.0,0.2073974609375,0.037109375,0.0,0.0,0.0,0.0035400390625,0.0009765625,0.0,0.0584716796875,0.0,0.22021484375,0.0,0.00457763671875,0.01556396484375,0.0
3272619483034824,14.575604,121.033076,alley,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-parkingdriveway', 'flat-curb', 'human-rider', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'nature-terrain', 'sky', 'void-dynamic', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'motorcycle', 'person', 'umbrella']",0.0,0.02099609375,0.15972900390625,0.02099609375,0.0,0.013671875,0.0,0.00390625,0.0,0.00067138671875,0.06390380859375,0.0,0.0,0.0,0.00250244140625,0.00408935546875,0.0,0.0,0.37469482421875,0.0,0.0008544921875,0.0008544921875,0.0,0.0,0.0,0.01715087890625,0.0,0.0,0.057861328125,0.000244140625,0.23345947265625,0.0,0.0057373046875,0.0186767578125,0.0
3714730882137013,14.578922,121.050902,street,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'nature-terrain', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'person', 'truck', 'motorcycle']",0.0,0.10394287109375,0.06756591796875,0.0894775390625,0.00079345703125,0.0,0.0,0.0008544921875,0.000244140625,0.00103759765625,0.01812744140625,0.0,0.0,0.0,0.00103759765625,0.00164794921875,0.0,0.0,0.27825927734375,0.0,0.0,0.05572509765625,0.0,0.0,0.0,0.021728515625,0.0,0.0,0.04681396484375,0.00048828125,0.2803955078125,0.00018310546875,0.00469970703125,0.0269775390625,0.0
1448940543174460,14.576885,121.038636,street,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'vehicle-car', 'vehicle-motorcycle', 'construction-building', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'sky', 'void-static']",bad,['motorcycles'],"['car', 'truck', 'motorcycle']",0.0,0.07452392578125,0.05206298828125,0.01007080078125,0.00689697265625,0.01885986328125,0.0,0.00140380859375,0.00018310546875,0.0,0.0926513671875,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,0.29205322265625,0.0,0.0,0.07501220703125,0.0,0.0,0.0,0.00225830078125,0.0,0.0,0.12286376953125,0.0,0.2486572265625,0.0,0.0,0.00177001953125,0.0
1640746183349394,14.578079,121.042757,street,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-truck', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'sky', 'void-static']",bad,['motorcycles'],"['car', 'person', 'motorcycle', 'backpack']",0.0,0.07696533203125,0.1036376953125,0.002197265625,0.00128173828125,0.01446533203125,0.0,0.0045166015625,0.001220703125,0.01416015625,0.05859375,0.00225830078125,0.0,0.0,0.0115966796875,0.00262451171875,0.0,0.0,0.26019287109375,0.0,0.01104736328125,0.00201416015625,0.0,0.0,0.0,0.00244140625,0.0,0.0,0.17236328125,0.0,0.22283935546875,0.0,0.0,0.03558349609375,0.0
2769959973151337,14.584293,121.036987,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-parkingdriveway', 'flat-curb', 'human-rider', 'vehicle-car', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'sky', 'void-ground', 'void-dynamic', 'void-static']",bad,"['vehicles', 'bicycles', 'motorcycles']","['car', 'truck', 'bicycle', 'person']",0.0,0.13836669921875,0.05694580078125,0.00543212890625,0.0,0.00250244140625,0.0,0.00128173828125,0.0,0.00567626953125,0.0228271484375,0.0,0.0,0.0,0.0,0.035400390625,0.0,0.0,0.16241455078125,0.0,0.0225830078125,0.02410888671875,0.0,0.0,0.0,0.00897216796875,0.0001220703125,0.0,0.09771728515625,0.0,0.3677978515625,6.103515625e-05,0.00726318359375,0.04052734375,0.0
3781624512115873,14.583653,121.0462,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'object-trafficsign', 'nature-vegetation', 'nature-terrain', 'sky', 'void-dynamic', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'person', 'truck', 'motorcycle']",0.0,0.19976806640625,0.02618408203125,0.000732421875,0.0,0.00408935546875,0.0,0.00384521484375,0.00018310546875,0.00250244140625,0.002685546875,0.0,0.0,0.0,0.00177001953125,0.00250244140625,0.0,0.0,0.095458984375,0.0,0.03399658203125,0.0325927734375,0.0,0.0,0.0,0.0030517578125,0.0003662109375,0.0,0.402099609375,0.00054931640625,0.17681884765625,0.0,0.00927734375,0.00152587890625,0.0
1552606431953092,14.577533,121.044948,residential_neighborhood,"['flat-road', 'flat-sidewalk', 'flat-cyclinglane', 'flat-curb', 'vehicle-car', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'construction-stairs', 'object-pole', 'nature-vegetation', 'nature-terrain', 'sky', 'void-static']",bad,['vehicles'],"['car', 'person', 'motorcycle']",0.0,0.14208984375,0.03900146484375,0.0,0.00604248046875,0.0,0.0,0.00323486328125,0.0,0.0,0.0045166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13677978515625,0.0,0.04052734375,0.11328125,0.0,0.0,0.002685546875,0.002685546875,0.0,0.0,0.4537353515625,0.00079345703125,0.05426025390625,0.0,0.0,0.0003662109375,0.0
1621006725362562,14.581875,121.044399,highway,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'human-rider', 'vehicle-car', 'vehicle-motorcycle', 'vehicle-bicycle', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'nature-terrain', 'sky', 'void-dynamic', 'void-static']",bad,"['vehicles', 'bicycles', 'motorcycles']","['car', 'backpack', 'bicycle', 'person', 'motorcycle']",0.0,0.13751220703125,0.020263671875,0.0015869140625,0.0047607421875,0.0001220703125,0.0,0.00628662109375,0.0001220703125,0.01861572265625,0.00579833984375,0.0,0.0,0.0,0.00408935546875,0.0455322265625,0.0,0.0,0.08905029296875,0.0,0.10015869140625,0.03961181640625,0.0,0.0,0.0,0.00341796875,0.0,0.0,0.30731201171875,0.00030517578125,0.19879150390625,0.0,0.00439453125,0.01226806640625,0.0
1678992309512003,14.574145,121.033206,driveway,"['flat-road', 'flat-sidewalk', 'flat-crosswalk', 'flat-cyclinglane', 'flat-parkingdriveway', 'flat-curb', 'human-person', 'vehicle-car', 'vehicle-bicycle', 'vehicle-cartrailer', 'construction-building', 'construction-wall', 'construction-fenceguardrail', 'object-pole', 'nature-vegetation', 'sky', 'void-ground', 'void-static']",bad,"['vehicles', 'motorcycles']","['car', 'motorcycle']",0.0,0.09613037109375,0.0887451171875,0.00030517578125,0.017578125,0.0213623046875,0.0,6.103515625e-05,0.01312255859375,0.0,0.1971435546875,0.0,0.0,0.0,0.0,0.066162109375,0.0,0.00103759765625,0.15789794921875,0.0,0.00531005859375,0.04364013671875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.2332763671875,0.0,0.020263671875,0.0008544921875,0.0,0.0361328125,0.0
