has_crosswalk,has_traffic_sign,has_traffic_light,has_bicycle,obstruction_density,sidewalk_ratio,cycling_lane_coverage,greenery_ratio,road_condition,scene_label,u,v,key
1.0,1.0,1.0,1.0,0.6031888080990324,0.7634034749050186,0.06980190422694796,0.3949070028539572,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6194165348641146,0.7841428518068004,0.07908714718053204,0.4026400739871099,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6043906364862793,0.9593573402183391,0.07908714718053204,0.3802923672019412,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.5813657646317191,1.0920965895182102,-0.5860296384499747,0.3973180435483679,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6022792792294908,0.788344739249675,-0.08623465257416409,0.3948598997260604,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6198721163145311,0.8792903888657969,0.046462112147792625,0.4044037535569666,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.619567069590992,0.7392634876728679,0.04515493211309177,0.4032359087761453,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.5990767134483801,0.0995679310882562,-0.5072223766289914,0.39028455093114844,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6053170695546399,0.9556297410160589,0.07908714718053204,0.3802661105645733,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.599780659723721,0.9813252461005824,0.028838947364965457,0.44644126633345,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.5818303589861058,0.5331465042159105,0.07908714718053204,0.36066004840701366,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.5921518459289987,1.0400661403950533,-0.42432825406768515,0.4004283497600354,1.0,residential_neighborhood,5831452914,12233693924,0
0.0,1.0,0.0,1.0,0.563280213117989,0.5396303125823825,0.07908714718053204,0.6007295634068429,1.0,alley,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6122157610003875,0.9529696131094417,0.040335198991023447,0.3714642627904691,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6072023992317271,0.7554082545982054,0.07908714718053204,0.4083548718155457,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.599466604976034,1.1056425616402938,-0.05835587033408386,0.38914550460931296,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6062580903329259,0.5665764829521,0.038395662044603415,0.41309966295702316,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6053039891341976,0.890943147830577,-0.003611122000558804,0.37557928249872513,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6056558687429483,0.9900194263483904,0.07908714718053204,0.38023227352253114,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,0.0,1.0,0.5875034775925435,-0.37368252444184413,-0.9974973687785851,0.39616097280133555,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6073400587503078,0.6970882065898073,0.019627185721546498,0.39733197639988693,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.603562805223337,0.9305623046017988,-0.0007594575460367957,0.3681727570454937,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6188168763310675,0.754353423011508,0.07908714718053204,0.40495256619664366,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6097147435921682,0.7341525385389827,0.008407674861714625,0.40145782800074464,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6040321314136481,0.9343846962415725,0.07908714718053204,0.37906031870238865,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6008014765646454,0.7170490149984643,0.07908714718053204,0.39123854021932003,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6057898272160221,0.9673516729689075,0.07908714718053204,0.37993850765181575,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6047768655604364,0.6319042228714389,-0.1483990459990922,0.3882573724621129,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6043159668533294,0.9804054951000903,0.07908714718053204,0.37717503034758987,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.605823314030592,0.9516146642103968,0.07908714718053204,0.37691189640450623,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6059908913812748,0.974313222650266,0.07908714718053204,0.37462831122383744,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6047326227975237,0.7119736501662355,0.0025319802298841357,0.39558251071000367,1.0,residential_neighborhood,5831452914,12233693924,0
1.0,1.0,1.0,1.0,0.6388272771186619,-0.16839177443979203,0.07908714718053204,0.48667796846315664,1.0,residential_neighborhood,5407514716,242433564,0
1.0,1.0,1.0,1.0,0.6388272771186619,-0.16839177443979203,0.07908714718053204,0.48667796846315664,1.0,residential_neighborhood,242433564,5407514716,0
0.0,1.0,1.0,1.0,0.5877046254000527,-0.8220804857013095,-3.4881226491959274,0.6154832529442766,1.0,alley,476288578,7188588309,0
1.0,1.0,1.0,1.0,0.6467996828242123,-1.5763141106598533,0.07908714718053204,0.5646562270432735,1.0,residential_neighborhood,476288578,7188588309,0
0.0,1.0,1.0,1.0,0.5811336473771599,-0.004794612507542707,-1.200224920185485,0.6232262347604399,1.0,residential_neighborhood,476288578,7188588309,0
0.0,1.0,1.0,1.0,0.5877046254000527,-0.8220804857013095,-3.4881226491959274,0.6154832529442766,1.0,alley,7188588309,476288578,0
1.0,1.0,1.0,1.0,0.6467996828242123,-1.5763141106598533,0.07908714718053204,0.5646562270432735,1.0,residential_neighborhood,7188588309,476288578,0
0.0,1.0,1.0,1.0,0.5811336473771599,-0.004794612507542707,-1.200224920185485,0.6232262347604399,1.0,residential_neighborhood,7188588309,476288578,0
0.0,1.0,1.0,1.0,0.45579588243185004,1.1517463295563375,-19.08115954172856,0.6688128484374564,1.0,street,242433597,237016148,0
0.0,1.0,0.0,1.0,0.4312621907341439,1.4124209331382982,-2.2944730870902164,0.6714218869231675,1.0,street,242433597,237016148,0
0.0,1.0,1.0,1.0,0.45579588243185004,1.1517463295563375,-19.08115954172856,0.6688128484374564,1.0,street,237016148,242433597,0
0.0,1.0,0.0,1.0,0.4312621907341439,1.4124209331382982,-2.2944730870902164,0.6714218869231675,1.0,street,237016148,242433597,0
1.0,1.0,1.0,1.0,0.5196301559305466,1.301733470810659,0.07908714718053204,0.5120991897293822,1.0,residential_neighborhood,11676245112,12144820698,0
1.0,1.0,1.0,1.0,0.5614688964114766,-0.15089784025813519,0.004532734249228525,0.5574924656943481,1.0,residential_neighborhood,11676245112,12144820698,0
0.0,1.0,1.0,1.0,0.5041292522992731,1.3773971481700573,-6.696045127951735,0.6309609409574494,1.0,residential_neighborhood,11676245112,12144820698,0
0.0,1.0,0.0,1.0,0.45340177268189785,1.189695329435601,-17.329660806410455,0.6493969940433132,1.0,crosswalk,11676245112,12144820698,0
0.0,1.0,1.0,1.0,0.5074206433092613,1.4049546920576257,-0.006946278535433725,0.6456829868232729,1.0,residential_neighborhood,11676245112,12144820698,0
1.0,1.0,1.0,1.0,0.5026303786515196,1.1296861544373031,-8.248965913124042,0.6371448424974174,1.0,residential_neighborhood,11676245112,12144820698,0
1.0,1.0,1.0,1.0,0.5196301559305466,1.301733470810659,0.07908714718053204,0.5120991897293822,1.0,residential_neighborhood,12144820698,11676245112,0
1.0,1.0,1.0,1.0,0.5614688964114766,-0.15089784025813519,0.004532734249228525,0.5574924656943481,1.0,residential_neighborhood,12144820698,11676245112,0
0.0,1.0,1.0,1.0,0.5041292522992731,1.3773971481700573,-6.696045127951735,0.6309609409574494,1.0,residential_neighborhood,12144820698,11676245112,0
0.0,1.0,0.0,1.0,0.45340177268189785,1.189695329435601,-17.329660806410455,0.6493969940433132,1.0,crosswalk,12144820698,11676245112,0
0.0,1.0,1.0,1.0,0.5074206433092613,1.4049546920576257,-0.006946278535433725,0.6456829868232729,1.0,residential_neighborhood,12144820698,11676245112,0
1.0,1.0,1.0,1.0,0.5026303786515196,1.1296861544373031,-8.248965913124042,0.6371448424974174,1.0,residential_neighborhood,12144820698,11676245112,0
1.0,1.0,1.0,0.0,0.6158535603070935,-1.3129754257277644,0.07908714718053204,0.5656378455572352,1.0,alley,11693044398,242433600,0
0.0,1.0,1.0,1.0,0.6098161822110378,-0.7705283092525848,0.07908714718053204,0.6507846666337397,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.6105572787007677,-1.4327555310816118,0.07908714718053204,0.6153308806559227,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5635442718227586,1.0134226316527772,0.07908714718053204,0.5903039210555191,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5646230364524413,0.9173470355575152,-0.3090490111656823,0.5880473745827856,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.6254592450181415,-1.2844020261597193,0.07908714718053204,0.5925979478722708,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5838583078756093,-1.4260759980303699,0.07908714718053204,0.5820773000670811,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.5872326866315979,1.0630314484134888,0.07908714718053204,0.5516984581153751,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.5694845820695477,-0.6680232220692314,-4.928167174348535,0.5496486291569208,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5656358581362454,1.0143435969911376,0.07908714718053204,0.5930587930173234,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5691538084027117,1.0770525528372294,0.07908714718053204,0.595885365526555,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.6148322597681664,-1.275023504199595,0.07908714718053204,0.5958837045437831,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5703567278936899,0.8315124372563166,-0.23159317114244943,0.586095803397323,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.623780833064486,-1.0435873846033648,-1.4607156426222572,0.6468041048544082,1.0,street,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5682449982095612,0.9821372179789242,0.06627971376818434,0.5924340215442863,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.5792610988987467,0.47060293200691133,0.07908714718053204,0.563279782075476,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.6088352089274746,-0.47473080352624447,0.030500541223409144,0.6153042522519228,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.6015655842643782,-1.1703527723735883,-0.3759590504029776,0.5878141519660213,1.0,street,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.593065463039454,-0.9255927156260958,0.07908714718053204,0.6179087699609276,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.6248241463275924,-0.9324099895158775,-0.08011961646487455,0.6170600538845837,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.5817428745214922,0.7405539081848717,0.07908714718053204,0.5398206751704677,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.6033441223237467,-1.0432968703034502,0.07908714718053204,0.5870176499307818,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.5920214638381882,-0.11511201620155284,0.044023207861274345,0.5589109197979061,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.6213672123097851,-1.2787844995354727,0.07908714718053204,0.6551598040083394,1.0,residential_neighborhood,11693044398,242433600,0
1.0,1.0,1.0,1.0,0.5709513457910803,0.8701324444890517,0.030445171871891184,0.5767886999710894,1.0,residential_neighborhood,11693044398,242433600,0
0.0,1.0,1.0,1.0,0.6186632155456583,-1.147251183024823,0.07908714718053204,0.6533300770172694,1.0,alley,11693044398,242433600,0
1.0,1.0,1.0,0.0,0.6158535603070935,-1.3129754257277644,0.07908714718053204,0.5656378455572352,1.0,alley,242433600,11693044398,0
0.0,1.0,1.0,1.0,0.6098161822110378,-0.7705283092525848,0.07908714718053204,0.6507846666337397,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.6105572787007677,-1.4327555310816118,0.07908714718053204,0.6153308806559227,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5635442718227586,1.0134226316527772,0.07908714718053204,0.5903039210555191,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5646230364524413,0.9173470355575152,-0.3090490111656823,0.5880473745827856,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.6254592450181415,-1.2844020261597193,0.07908714718053204,0.5925979478722708,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5838583078756093,-1.4260759980303699,0.07908714718053204,0.5820773000670811,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.5872326866315979,1.0630314484134888,0.07908714718053204,0.5516984581153751,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.5694845820695477,-0.6680232220692314,-4.928167174348535,0.5496486291569208,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5656358581362454,1.0143435969911376,0.07908714718053204,0.5930587930173234,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5691538084027117,1.0770525528372294,0.07908714718053204,0.595885365526555,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.6148322597681664,-1.275023504199595,0.07908714718053204,0.5958837045437831,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5703567278936899,0.8315124372563166,-0.23159317114244943,0.586095803397323,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.623780833064486,-1.0435873846033648,-1.4607156426222572,0.6468041048544082,1.0,street,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5682449982095612,0.9821372179789242,0.06627971376818434,0.5924340215442863,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.5792610988987467,0.47060293200691133,0.07908714718053204,0.563279782075476,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.6088352089274746,-0.47473080352624447,0.030500541223409144,0.6153042522519228,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.6015655842643782,-1.1703527723735883,-0.3759590504029776,0.5878141519660213,1.0,street,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.593065463039454,-0.9255927156260958,0.07908714718053204,0.6179087699609276,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.6248241463275924,-0.9324099895158775,-0.08011961646487455,0.6170600538845837,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.5817428745214922,0.7405539081848717,0.07908714718053204,0.5398206751704677,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.6033441223237467,-1.0432968703034502,0.07908714718053204,0.5870176499307818,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5920214638381882,-0.11511201620155284,0.044023207861274345,0.5589109197979061,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.6213672123097851,-1.2787844995354727,0.07908714718053204,0.6551598040083394,1.0,residential_neighborhood,242433600,11693044398,0
1.0,1.0,1.0,1.0,0.5709513457910803,0.8701324444890517,0.030445171871891184,0.5767886999710894,1.0,residential_neighborhood,242433600,11693044398,0
0.0,1.0,1.0,1.0,0.6186632155456583,-1.147251183024823,0.07908714718053204,0.6533300770172694,1.0,alley,242433600,11693044398,0
1.0,1.0,1.0,0.0,0.5998876428089043,-1.4243671233307984,-0.9869301688367841,0.6793217601540218,1.0,alley,321740681,747050301,0
0.0,1.0,1.0,0.0,0.6259113390208418,-1.7805467654566056,-0.6927633651763083,0.6381596737988804,1.0,street,321740681,747050301,0
1.0,1.0,1.0,0.0,0.5998876428089043,-1.4243671233307984,-0.9869301688367841,0.6793217601540218,1.0,alley,747050301,321740681,0
0.0,1.0,1.0,0.0,0.6259113390208418,-1.7805467654566056,-0.6927633651763083,0.6381596737988804,1.0,street,747050301,321740681,0
1.0,1.0,1.0,0.0,0.6379869679004238,-1.9025918587378876,0.07908714718053204,0.5873969451474422,1.0,alley,237033502,7185202504,0
1.0,1.0,1.0,1.0,0.610672686449708,-1.0244764714337657,-2.7533552491328304,0.5505014863556232,1.0,alley,237033502,7185202504,0
1.0,1.0,1.0,1.0,0.6175519206145187,-1.1400880712227919,-0.6778586656273479,0.5666993295966676,1.0,alley,237033502,7185202504,0
1.0,1.0,1.0,0.0,0.6379869679004238,-1.9025918587378876,0.07908714718053204,0.5873969451474422,1.0,alley,7185202504,237033502,0
1.0,1.0,1.0,1.0,0.610672686449708,-1.0244764714337657,-2.7533552491328304,0.5505014863556232,1.0,alley,7185202504,237033502,0
1.0,1.0,1.0,1.0,0.6175519206145187,-1.1400880712227919,-0.6778586656273479,0.5666993295966676,1.0,alley,7185202504,237033502,0
0.0,1.0,1.0,1.0,0.5893636441281149,0.775378854379027,0.0025319802298841357,0.6133034768200117,1.0,residential_neighborhood,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.6230992533534295,-0.4225573801314963,-0.10653291515185888,0.6408249275531832,1.0,street,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.5897067723501626,-0.5885461458732393,0.07908714718053204,0.6732718506962048,1.0,street,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.5770359201605739,1.08145473333785,0.07908714718053204,0.6078413232805863,1.0,residential_neighborhood,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.5810883116939489,0.32678839873939536,0.06898003786904643,0.47994237921358146,1.0,alley,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.6068944129738237,0.7395690562921428,0.07908714718053204,0.557406236074258,1.0,street,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.5921871349901484,0.9298233811740362,0.07908714718053204,0.6193526782059754,1.0,residential_neighborhood,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.581654212692501,0.4269658733237802,0.07908714718053204,0.45407370971039174,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.6007204614345985,0.31122140290070305,-0.927922832209856,0.661254100618764,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.5867360941546166,0.5442931911586003,0.07908714718053204,0.5005000384194052,1.0,alley,11661751044,2780761231,0
0.0,1.0,1.0,0.0,0.5927779576137555,0.4092646548472527,-0.4570365859951779,0.6802950494762138,1.0,street,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.46429679573381727,1.1483854773473123,0.07908714718053204,0.5117751450689954,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.5826525800776275,0.6613708786381908,0.07908714718053204,0.49844675409806094,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.46558436948356563,1.1403616650406838,0.06841764753465417,0.5365292468846012,1.0,residential_neighborhood,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.580669197133255,1.1184180687183713,0.07908714718053204,0.6132513571998148,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,0.0,0.5822518174189846,0.09193325193474551,-0.6896972923292949,0.664000820250373,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.5975605327857454,0.17269243948645743,-0.4429692781293184,0.6704390525188714,1.0,street,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.5918558465088448,0.525138939552938,0.07908714718053204,0.586977873649239,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,1.0,0.5911342877470475,0.19533200668837866,-0.9090267601701741,0.461008719628676,1.0,residential_neighborhood,11661751044,2780761231,0
1.0,1.0,1.0,0.0,0.5826251783659409,0.8127777416408065,0.07908714718053204,0.5238147147336505,1.0,residential_neighborhood,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.5949038855646293,-0.6417869216785098,0.07908714718053204,0.5866362176696518,1.0,residential_neighborhood,11661751044,2780761231,0
0.0,1.0,1.0,1.0,0.5893636441281149,0.775378854379027,0.0025319802298841357,0.6133034768200117,1.0,residential_neighborhood,2780761231,11661751044,0
0.0,1.0,1.0,1.0,0.6230992533534295,-0.4225573801314963,-0.10653291515185888,0.6408249275531832,1.0,street,2780761231,11661751044,0
0.0,1.0,1.0,1.0,0.5897067723501626,-0.5885461458732393,0.07908714718053204,0.6732718506962048,1.0,street,2780761231,11661751044,0
0.0,1.0,1.0,1.0,0.5770359201605739,1.08145473333785,0.07908714718053204,0.6078413232805863,1.0,residential_neighborhood,2780761231,11661751044,0
0.0,1.0,1.0,1.0,0.5810883116939489,0.32678839873939536,0.06898003786904643,0.47994237921358146,1.0,alley,2780761231,11661751044,0
1.0,1.0,1.0,1.0,0.6068944129738237,0.7395690562921428,0.07908714718053204,0.557406236074258,1.0,street,2780761231,11661751044,0
